key,source,target,Translation Notes,Outstanding issues
ST_Out_MD/StageEventTitle_0304,春のシークレットライブ,Spring Secret Live,,
ST_Out_MD/StageEventTitle_0305,終わらないGWライブ,Neverending Golden Week Live,,
ST_Out_MD/StageEventTitle_0306,MAYっぱい歌いまSHOW！,May we sing!,"The pun here is ""meippai utaimashou"" = ""let's sing with all our might"". I've tried to keep a pun around the word ""May"" - faraplay 28/11/2021",
ST_Out_MD/StageEventTitle_0307,アイドル大戦～春の陣～,Idol War ~Spring Team~,Taisen (大戦) just translates out to great war.  Not sure if there is a good alternative here. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_0321,六月のレインボーパーティー,Rainbow Party in June,This MTL seems a little less stiff sounding. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_0322,晴れ舞台～水無月～,Sunny Stage ~Minazuki~,"Might need someone with a better understanding of Japanese to check this.  A literal translation of 水無月 will just return ""sixth month of the lunar year"".
-NG 10/24/2021",
ST_Out_MD/StageEventTitle_0323,梅雨なんて吹き飛ばせ！,Blow away the rainy season!,-NG 11/27/2021,
ST_Out_MD/StageEventTitle_0334,TA☆NA☆BA☆TA☆FIGHT,TA☆NA☆BA☆TA☆FIGHT,,
ST_Out_MD/StageEventTitle_0335,バトル・オン・ザ・ビーチ,Battle on the Beach,,
ST_Out_MD/StageEventTitle_0336,浜辺の女神決定戦,Beach Goddess Match,Needs QA check. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_0346,進撃！新学期！！,Charge! New School Term!!,-NG 11/27/2021,
ST_Out_MD/StageEventTitle_0348,夕焼け小焼けライブ,Sunset Live,夕焼け小焼け is the name of a Japanese nursery rhyme. Apparently 小焼け isn't actually a word but 夕焼け means sunset. - faraplay 28/11/2021,
ST_Out_MD/StageEventTitle_0351,秋のハッピーディナーショー,Fall Happy Dinner Show,,
ST_Out_MD/StageEventTitle_0353,秋の夜長の野外フェス,Outdoor Festival in the Long Autumn Night,-NG 11/27/2021,
ST_Out_MD/StageEventTitle_0355,ダンス is スポーツ！,Dance is Sports!,,
ST_Out_MD/StageEventTitle_0357,アイドル大戦～秋の陣～,Idol War ~Autumn Team~,See 3756. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_0360,芸術的☆アイドルミュージアム,Artistic☆Idol Museum,-NG 10/27/2021,
ST_Out_MD/StageEventTitle_0365,歌う♪紅葉前線,Sing ♪ Autumn Leaves Front,-NG 11/27/2021,
ST_Out_MD/StageEventTitle_0367,もぎたてメドレー大集合,Freshly Picked Medley Gathering,- faraplay 28/11/2021,
ST_Out_MD/StageEventTitle_0373,駆け抜ける師走のメドレーフェス,,,
ST_Out_MD/StageEventTitle_0374,真冬の女神決定戦,Midwinter Goddess Match,Needs QA check. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_0375,LUMINOUS　ディアクリスマス,Luminous Dear Christmas,,
ST_Out_MD/StageEventTitle_0376,真冬の女神決定戦,Midwinter Goddess Match,Looks like a duplicate string. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_0377,フェス三昧　年末メドレースペシャル,,,
ST_Out_MD/StageEventTitle_0389,チャレンジ！みんなの想いをあわせて！！,,,
ST_Out_MD/StageEventTitle_0392,チャレンジ！みんなの力をあわせて！！,,,
ST_Out_MD/StageEventTitle_0393,練習ステージ『ライブ』,Practice Stage: Live,See 3746. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_0394,ライブシミュレーター,Live Simulator,,
ST_Out_MD/StageEventTitle_0395,流れるようにメドレー祭り！,,,
ST_Out_MD/StageEventTitle_0501,スプリングナイト,Spring Night,,
ST_Out_MD/StageEventTitle_0502,単独ライブ,Single Live,"-NG 10/24/2021
Changing this to ""single live"" instead of ""solo live"" based on other kanji meanings. 
This event lets you field more than one person which is really misleading. -F91 11/9/2021",
ST_Out_MD/StageEventTitle_0503,HELLO☆アイドルフューチャー,HELLO☆Idol Adventure,,
ST_Out_MD/StageEventTitle_0504,サマードルフィン,Summer Dolphin,,
ST_Out_MD/StageEventTitle_0505,アイドルサマー,Idol Summer,,
ST_Out_MD/StageEventTitle_0506,単独ライブ,Single Live,Looks like a duplicate of 3783. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_0507,ハロウィンオータム,Halloween Autumn,,
ST_Out_MD/StageEventTitle_0508,最終選考会,Final Audition,,
ST_Out_MD/StageEventTitle_0509,クリスタルウィンター,Crystal Winter,,
ST_Out_MD/StageEventTitle_0510,２９人ライブ１（☆THE IDOL M@STER）,29 Person Live #1 (☆THE IDOL M@STER),,
ST_Out_MD/StageEventTitle_0511,２９人ライブ２（☆Gratitude）,29 Person Live #2 (☆Gratitude),,
ST_Out_MD/StageEventTitle_0512,クリスタルウィンター,Crystal Winter,,
ST_Out_MD/StageEventTitle_0513,２９人ライブ３（☆THE IDOL M@STER）,29 Person Live #3 (☆THE IDOL M@STER),,
ST_Out_MD/StageEventTitle_0514,３２人ライブ（☆Gratitude）,32 Person Live (☆Gratitude),,
ST_Out_MD/StageEventTitle_0601,夜の舞踏会フェス,Night Ball Festival,"This looks like this might be trying to use the term ""ball"", which is a formal dance.  This can probably just be changed to Night Dance Festival, open to feedback.
-NG 10/24/2021",
ST_Out_MD/StageEventTitle_0602,HAPPY☆LIVE！,HAPPY☆LIVE!,,
ST_Out_MD/StageEventTitle_0603,星井美希ソロライブ,Miki Hoshii Solo Live,,
ST_Out_MD/StageEventTitle_0604,四条貴音ソロライブ,Takane Shijou Solo Live,,
ST_Out_MD/StageEventTitle_0605,水瀬伊織ソロライブ,Iori Minase Solo Live,,
ST_Out_MD/StageEventTitle_0606,城ヶ崎美嘉ソロライブ,Mika Jougasaki Solo Live,,
ST_Out_MD/StageEventTitle_0607,安部菜々ソロライブ2nd,Nana Abe Solo Live 2nd,,
ST_Out_MD/StageEventTitle_0608,最上静香スペシャルライブ,Shizuka Mogami Special Live,,
ST_Out_MD/StageEventTitle_0609,KIRA☆KIRA☆フェス,KIRA☆KIRA☆Fes,,
ST_Out_MD/StageEventTitle_0610,杜野凛世ソロライブ,Rinze Morino Solo Live,,
ST_Out_MD/StageEventTitle_0611,新作ゲームアンバサダーオーディション,New Game Ambassador Audition,,
ST_Out_MD/StageEventTitle_0612,甜花と甘奈の2人ライブ,Tenka & Amana Duo Live,,
ST_Out_MD/StageEventTitle_0613,奥空心白ソロライブ,Kohaku Okuzora Solo Live,,
ST_Out_MD/StageEventTitle_0614,オミット,Omit,,
ST_Out_MD/StageEventTitle_0615,オミット,Omit,,
ST_Out_MD/StageEventTitle_0616,オミット,Omit,,
ST_Out_MD/StageEventTitle_0617,SONG IS ONE,SONG IS ONE,,
ST_Out_MD/StageEventTitle_0618,天海春香ソロライブ,Haruka Amami Solo Live,,
ST_Out_MD/StageEventTitle_0619,三浦あずさソロライブ,Azusa Miura Solo Live,,
ST_Out_MD/StageEventTitle_0620,安部菜々ソロライブ,Nana Abe Solo Live,,
ST_Out_MD/StageEventTitle_0621,双葉杏ソロライブ,Anzu Futaba Solo Live,,
ST_Out_MD/StageEventTitle_0622,春日未来ソロライブ,Mirai Kasuga Solo Live,,
ST_Out_MD/StageEventTitle_0623,白瀬咲耶ソロライブ,Sakuya Shirase Solo Live,,
ST_Out_MD/StageEventTitle_0624,ヒーローショー×ミニライブ,Hero Show × Mini Live,,
ST_Out_MD/StageEventTitle_0625,ルミナススペシャルライブ,Luminous Special Live,,
ST_Out_MD/StageEventTitle_0626,ザ・ウタヒメ☆オーディション,The Utahime☆Audition,leaving utahime untranslated just in case the context requires it to -F91,
ST_Out_MD/StageEventTitle_0627,ドリームスター☆ライブ,Dream Star☆Live,,
ST_Out_MD/StageEventTitle_0628,ミラクルワンダー☆フェス,Miracle Wonder☆Festival,,
ST_Out_MD/StageEventTitle_0701,CLIMAXライブ - 765ASグループA -,CLIMAX Live -765 All Stars Group A-,,
ST_Out_MD/StageEventTitle_0702,CLIMAXライブⅡ - 765ASグループA -,CLIMAX Live II -765 All Stars Group A-,,
ST_Out_MD/StageEventTitle_0703,CLIMAXライブ - 765ASグループB -,CLIMAX Live -765 All Stars Group B-,,
ST_Out_MD/StageEventTitle_0704,CLIMAXライブⅡ - 765ASグループB -,CLIMAX Live II -765 All Stars Group B-,,
ST_Out_MD/StageEventTitle_0705,CLIMAXライブ - 765ASグループC -,CLIMAX Live -765 All Stars Group C-,,
ST_Out_MD/StageEventTitle_0706,CLIMAXライブⅡ - 765ASグループC -,CLIMAX Live -765 All Stars Group C-,,
ST_Out_MD/StageEventTitle_0707,CLIMAXライブ - ミリオンライブ！ -,CLIMAX Live -Million Live!-,,
ST_Out_MD/StageEventTitle_0708,CLIMAXライブⅡ - ミリオンライブ！ -,CLIMAX Live II  -Million Live!-,,
ST_Out_MD/StageEventTitle_0709,CLIMAXライブ - シャイニーカラーズ -,CLIMAX Live -Shiny Colors-,,
ST_Out_MD/StageEventTitle_0710,CLIMAXライブⅡ - シャイニーカラーズ -,CLIMAX Live II  -Shiny Colors-,,
ST_Out_MD/StageEventTitle_0711,CLIMAXライブ - シンデレラガールズ -,CLIMAX Live -Cinderella Girls-,,
ST_Out_MD/StageEventTitle_0712,CLIMAXライブⅡ - シンデレラガールズ -,CLIMAX Live II  -Cinderella Girls-,,
ST_Out_MD/StageEventTitle_0801,アピールトライアル　Ｅａｓｙ,Appeal Trial - Easy,,
ST_Out_MD/StageEventTitle_0802,アピールトライアル　Ｎｏｒｍａｌ,Appeal Trial - Normal,,
ST_Out_MD/StageEventTitle_0803,アピールトライアル　Ｈａｒｄ,Appeal Trial - Hard,,
ST_Out_MD/StageEventTitle_0804,アピールトライアル　Ｅｘｐｅｒｔ,Appeal Trial - Expert,,
ST_Out_MD/StageEventTitle_0805,団結トライアル　Ｅａｓｙ,Unity Trial - Easy,,
ST_Out_MD/StageEventTitle_0806,団結トライアル　Ｎｏｒｍａｌ,Unity Trial - Normal,,
ST_Out_MD/StageEventTitle_0807,団結トライアル　Ｈａｒｄ,Unity Trial - Hard,,
ST_Out_MD/StageEventTitle_0808,団結トライアル　Ｅｘｐｅｒｔ,Unity Trial - Expert,,
ST_Out_MD/StageEventTitle_0809,シードトライアル　Ｅａｓｙ,Seed Trial - Easy,,
ST_Out_MD/StageEventTitle_0810,シードトライアル　Ｎｏｒｍａｌ,Seed Trial - Normal,,
ST_Out_MD/StageEventTitle_0811,シードトライアル　Ｈａｒｄ,Seed Trial - Hard,,
ST_Out_MD/StageEventTitle_0812,シードトライアル　Ｅｘｐｅｒｔ,Seed Trial - Expert,,
ST_Out_MD/StageEventTitle_0813,スコアトライアル　ライブ,Score Trial - Live,,
ST_Out_MD/StageEventTitle_0814,スコアトライアル　オーディション,Score Trial - Audition,,
ST_Out_MD/StageEventTitle_0815,スコアトライアル　フェス,Score Trial - Fes,,
ST_Out_MD/StageEventTitle_0816,スコアトライアル　メドレーライブ,Score Trial - Medley Live,,
ST_Out_MD/StageEventTitle_0817,スコアトライアル　メドレーオーディション,Score Trial - Medley Audition,,
ST_Out_MD/StageEventTitle_0818,スコアトライアル　メドレーフェス,Score Trial - Medley Fes,,
ST_Out_MD/StageEventTitle_0900,盆踊りライブ,Bon Odori Live,Changed this to Bon Odori Live.  Doesn't look like there is a good English equivalent for this. -NG 10/25/2021,
ST_Out_MD/StageEventTitle_0901,地方遠征ライブ,,,
ST_Out_MD/StageEventTitle_0902,中間ライブ　1日目,,,
ST_Out_MD/StageEventTitle_0903,中間ライブ　2日目,,,
ST_Out_MD/StageEventTitle_0904,亜夜と対決,,,
ST_Out_MD/StageEventTitle_1001,カフェ・ド・アイドル,Cafe de Idol,,
ST_Out_MD/StageEventTitle_1002,全国合唱コンクール,National Chorus Competition,-NG 10/24/2021,
ST_Out_MD/StageEventTitle_1003,文化会館オープニングセレモニー,Cultural Center Opening Ceremony,,
ST_Out_MD/StageEventTitle_1004,アイドルダンスナイト,Idol Dance Night,,
ST_Out_MD/StageEventTitle_1005,スターストリーム,Star Stream,,
ST_Out_MD/StageEventTitle_1006,ビビッド・ビジュアル・コレクション,Vivid Visual Collection,,
ST_Out_MD/StageEventTitle_1007,完全密室ライブ～犯人はアイドル～,Completely Locked Room Live ~Criminal Idol~,Needs overflow check. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_1008,トライアングル・トライ,Triangle Tri,"not sure if 2nd word is try or tri
I think this might be a pun on the word try. -NG 10/24/2021",
ST_Out_MD/StageEventTitle_1009,日本少年少女会館記念公演,Japan Boys and Girls Memorial Hall Performance,Might need someone with a better understanding of Japanese to confirm this. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_1010,アイドルダンスナイト2ndWave,Idol Dance Night 2nd Wave,,
ST_Out_MD/StageEventTitle_1011,ブルースカイ・センセーション,Blue Sky Selection,,
ST_Out_MD/StageEventTitle_1012,ミュージック・エアライン,Music Airline,,
ST_Out_MD/StageEventTitle_1013,SWEETMUSIC BOX,SWEETMUSIC BOX,,
ST_Out_MD/StageEventTitle_1014,DISCO ROYALE,DISCO ROYALE,,
ST_Out_MD/StageEventTitle_1015,アイドル・ホライズン,Idol Horizon,,
ST_Out_MD/StageEventTitle_1016,スカイヒル・コレクション,Sky Hill Collection,,
ST_Out_MD/StageEventTitle_1017,ハロー☆ハピネスパーティー,Hello☆Happiness Party,,
ST_Out_MD/StageEventTitle_1018,アイドル歌謡祭,Idol Song Festival,Literal translation. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_1019,CLUB LOVE AFFAIR,CLUB LOVE AFFAIR,,
ST_Out_MD/StageEventTitle_1020,ECCENTRIC DANCE FLOOR,ECCENTRIC DANCE FLOOR,,
ST_Out_MD/StageEventTitle_1021,星降る夜のドームライブ,Starry Night Dome Live,Seems to flow better than Dome Live on a Starry Night. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_1022,女神たちのパビリオン,Pavilion of the Goddesses,,
ST_Out_MD/StageEventTitle_1023,SQUARE BLOOMING,SQUARE BLOOMING,,
ST_Out_MD/StageEventTitle_1024,SUPER DANCE FIELD,SUPER DANCE FIELD,,
ST_Out_MD/StageEventTitle_1025,機械仕掛けのライブショウ,Mechanized Live Show,-NG 11/27/2021,
ST_Out_MD/StageEventTitle_1026,純情乙女のスターシアター,Pure-hearted Maiden's Star Theater,-NG 11/27/2021,
ST_Out_MD/StageEventTitle_1027,ときめきアヴェニュー,Heartbeat Avenue,"This could also be changed to Tokimeki Avenue, if we really want to use the title ""Tokimeki Memorial"" as an example. -NG 11/27/2021",
ST_Out_MD/StageEventTitle_1028,シークレット・ソングライブ,Secret Song Live,,
ST_Out_MD/StageEventTitle_1029,ハロー！ハロー！！,Hello! Hello!!,,
ST_Out_MD/StageEventTitle_1030,ハイセンス・エイリアン,High-sense Alien,not sure how to interpret the first half,
ST_Out_MD/StageEventTitle_1031,天体ラブギミック２１,Celestial Love Gimmick 21,Katakana is just Love Gimmick (rabugimikku).  Might need to rework this to make it sound less stiff. -NG 10/22/2021,
ST_Out_MD/StageEventTitle_1032,廻るスタイリッシュディスコ,Revolving Stylish Disco,-NG 10/27/2021,
ST_Out_MD/StageEventTitle_1033,ノーブル・アイドルショー,Noble Idol Show,,
ST_Out_MD/StageEventTitle_1034,ロイヤル・ダンスクラブ,Royal Dance Club,,
ST_Out_MD/StageEventTitle_1035,コズミックライブ,Cosmic Live,,
ST_Out_MD/StageEventTitle_1036,ハッピーフューチャーライブ,Happy Future Live,,
ST_Out_MD/StageEventTitle_1037,STAND HERE！,STAND HERE！,,
ST_Out_MD/StageEventTitle_1038,INFLUENCER'S Mar.,INFLUENCER'S Mar.,,
ST_Out_MD/StageEventTitle_1039,スプラッシュ・ライブ,Splash Live,,
ST_Out_MD/StageEventTitle_1040,レインボー・ソングコレクション,Rainbow Song Collection,,
ST_Out_MD/StageEventTitle_1041,みるきーうえぃ☆ドライブ,Milky Way☆Drive,,
ST_Out_MD/StageEventTitle_1042,ドキドキ♥プリンセスナイト,Doki Doki♥Princess Night,,
ST_Out_MD/StageEventTitle_1043,アリス・イン・ステージ,Alice in Stage,,
ST_Out_MD/StageEventTitle_1044,クイーンズ・ダンスライブ,Queen's Dance Live,,
ST_Out_MD/StageEventTitle_1045,オーバーレイ・ステージワーク,Overlay Stage Work,,
ST_Out_MD/StageEventTitle_1046,ファントム・ハレーション,Phantom Halation,,
ST_Out_MD/StageEventTitle_1047,パーフェクト・トゥモロー,Perfect Tomorrow,,
ST_Out_MD/StageEventTitle_1048,スーパーフューチャーライブ,Super Future Live,,
ST_Out_MD/StageEventTitle_1049,はっぴー☆とぅいんくる♪,Happy☆Twinkle♪,,
ST_Out_MD/StageEventTitle_1050,TRIBE3,TRIBE3,,
ST_Out_MD/StageEventTitle_1051,MASTER OF CLUB,MASTER OF CLUB,,
ST_Out_MD/StageEventTitle_1052,KILLERTUNE MONSTER,KILLERTUNE MONSTER,,
ST_Out_MD/StageEventTitle_1053,不機嫌なデウスエクスマキナ,Moody Deus Ex Machina,- faraplay 28/11/2021,
ST_Out_MD/StageEventTitle_1054,ハイヒール解放区,High Heels Liberation Zone,-NG 11/27/2021,
ST_Out_MD/StageEventTitle_1055,PROMISED DAY LIVE,PROMISED DAY LIVE,,
ST_Out_MD/StageEventTitle_1056,SUPER DANCE FLOOR,SUPER DANCE FLOOR,,
ST_Out_MD/StageEventTitle_1057,アリス・イン・アリーナ,Alice in Arena,,
ST_Out_MD/StageEventTitle_1058,マッドハッター・ストリート,Mad Hatter Street,,
ST_Out_MD/StageEventTitle_1059,NEWGAME ＋ at武道館,NEWGAME + at Budokan,-NG 11/27/2021,
ST_Out_MD/StageEventTitle_1060,アイドル歌謡祭 at武道館,Idol Song Festival at Budokan,-NG 11/27/2021,
ST_Out_MD/StageEventTitle_1061,SOUND PLUS MIX【1】,SOUND PLUS MIX【1】,,
ST_Out_MD/StageEventTitle_1062,SOUND PLUS MIX【2】,SOUND PLUS MIX【2】,,
ST_Out_MD/StageEventTitle_1063,ブランチポイント！【1】,Platinum Point! 【1】,,
ST_Out_MD/StageEventTitle_1064,ブランチポイント！【2】,Platinum Point! 【2】,,
ST_Out_MD/StageEventTitle_1065,お好きに歌いまSHOW【1】,,,
ST_Out_MD/StageEventTitle_1066,お好きに歌いまSHOW【2】,,,
ST_Out_MD/StageEventTitle_1067,うたって！Q【1】,Sing! Q【1】,,
ST_Out_MD/StageEventTitle_1068,うたって！Q【2】,Sing! Q【2】,,
ST_Out_MD/StageEventTitle_1069,アイドル ON AIR！,IDOL ON AIR!,,
ST_Out_MD/StageEventTitle_1070,輝け！歌姫☆ぎゅーっとまきしまむ,,,
ST_Out_MD/StageEventTitle_1071,プレイランド開演記念公演,,,
ST_Out_MD/StageEventTitle_1072,アイドルランウェイ,Idol Runway,,
ST_Out_MD/StageEventTitle_1073,MUSIC SHOOT！,MUSIC SHOOT！,,
ST_Out_MD/StageEventTitle_1074,スーパー・アイドルコレクション,Super Idol Collection,,
ST_Out_MD/StageEventTitle_1075,えんためスクランブル！,,,
ST_Out_MD/StageEventTitle_1076,歌天国～花の陣～,Song Heaven ~Flower Formation~,Initial MTL/Literal.  -NG 10/22/2021,
ST_Out_MD/StageEventTitle_1077,KAWAIing,KAWAIing,,
ST_Out_MD/StageEventTitle_1078,トリニティダンス,Trinity Dance,,
ST_Out_MD/StageEventTitle_1079,キュート・スタイルX,Cute Style X,,
ST_Out_MD/StageEventTitle_1080,アガるヘッドライン,,,
ST_Out_MD/StageEventTitle_1081,NEW IDOL PARADISE,NEW IDOL PARADISE,,
ST_Out_MD/StageEventTitle_1082,Pファイター,P Fighter,,
ST_Out_MD/StageEventTitle_1083,プリンセス・ショウダウン,Princess Showdown,,
ST_Out_MD/StageEventTitle_1084,DANCE WITH IDOL,DANCE WITH IDOL,,
ST_Out_MD/StageEventTitle_1085,クローバー・スターダム,Clover Stardom,,
ST_Out_MD/StageEventTitle_1086,ミュージック・ラッシュアワー,Music Rush Hour,,
ST_Out_MD/StageEventTitle_1087,日本アイドル連合,Japanese Idol Alliance,,
ST_Out_MD/StageEventTitle_1088,きらめきTV,Sparkle TV,,
ST_Out_MD/StageEventTitle_1089,実録！　伝説のプレイリスト,True Story! Legendary Playlist,Not sure how else to reword this away from the literal/MTL.  -NG 10/22/2021,
ST_Out_MD/StageEventTitle_1090,メルティックリズム,Melting Rhythm,,
ST_Out_MD/StageEventTitle_1091,ミュージック・エアポ―ト,Music Airport,,
ST_Out_MD/StageEventTitle_1092,UTAUTAI,UTAUTAI,,
ST_Out_MD/StageEventTitle_1093,音楽潮流～アイドル音楽の今と昔～,Music Trends ~Idol Music from Past to Present~,Initial translation pass.  Might need QA to touch up on accuracy. -NG 10/22/2021,
ST_Out_MD/StageEventTitle_1094,クローバー・スターダムNEXT,Clover Stardom NEXT,,
ST_Out_MD/StageEventTitle_1095,音楽特番（仮）,Music Special (Provisional),Using a literal translation as a placeholder.  Need to rework this into something a little more sensible. -NG 10/22/2021,
ST_Out_MD/StageEventTitle_1096,HAPPY３☆LIVE,HAPPY 3☆LIVE,,
ST_Out_MD/StageEventTitle_1097,ゴッチャアイドル,Gotcha Idol,Seems to match the katakana. -NG 10/27/2021,
ST_Out_MD/StageEventTitle_1098,ビビットカラーフェア,Vivid Color Fair,"Not sure if the first characters say vivid or not
According to Jisho, ビビッ is just Vivid, so this should be correct. -NG 10/25/2021",
ST_Out_MD/StageEventTitle_1099,ポップンリボンシアター,Poppin' Ribbon Theater,,
ST_Out_MD/StageEventTitle_1100,ワンスター☆カップ,One Star☆Cup,,
ST_Out_MD/StageEventTitle_1101,ドリームユニットライブ,Dream Unit Live,,
ST_Out_MD/StageEventTitle_1102,アイドル歌姫グランプリ,Idol Diva Grand Prix,,
ST_Out_MD/StageEventTitle_1103,JAPAN IDOL AWARD,JAPAN IDOL AWARD,,
ST_Out_MD/StageEventTitle_1104,Viの女神,Goddess of Vi,,
ST_Out_MD/StageEventTitle_1105,TOP OF THE IDOL,TOP OF THE IDOL,,
ST_Out_MD/StageEventTitle_1106,エターナル・ダンスナイト,Eternal Dance Night,,
ST_Out_MD/StageEventTitle_1107,ハニーサウンドパーティー,Honey Sound Party,,
ST_Out_MD/StageEventTitle_1108,アクアビーナス,Aqua Venus,,
ST_Out_MD/StageEventTitle_1109,あいどるさん、いらっしゃい,"Come In, Idol-san",,
ST_Out_MD/StageEventTitle_1110,天下一歌謡祭,,,
ST_Out_MD/StageEventTitle_1111,プラチナアイドルユニオン,Platinum Idol Union,,
ST_Out_MD/StageEventTitle_1112,CANDY◇MUSIC,CANDY◇MUSIC,,
ST_Out_MD/StageEventTitle_1113,トイボックスファンタジー,Toy Box Fantasy,,
ST_Out_MD/StageEventTitle_1114,歌・美・人,"Song, Beauty, People",Literal translation. -NG 10/22/2021,
ST_Out_MD/StageEventTitle_1115,PREMIUM YELL,PREMIUM YELL,,
ST_Out_MD/StageEventTitle_1116,フォトン・カーニバル！,Photon Carnival!,,
ST_Out_MD/StageEventTitle_1117,アイドル・イルミナージュ,Idol Illuminage,im assuming 2nd word is a combination of illumination and mirage,
ST_Out_MD/StageEventTitle_1118,TOP OF THE STAR☆,TOP OF THE STAR☆,,
ST_Out_MD/StageEventTitle_1119,アイドル・ヒットパレード,Idol Hit Parade,,
ST_Out_MD/StageEventTitle_1120,やがて伝説になる１日,,,
ST_Out_MD/StageEventTitle_1121,おんがくの林【1】,,,
ST_Out_MD/StageEventTitle_1122,おんがくの林【2】,,,
ST_Out_MD/StageEventTitle_1123,ソングコニファー【1】,Song Conifer【1】,,
ST_Out_MD/StageEventTitle_1124,ソングコニファー【2】,Song Conifer【2】,,
ST_Out_MD/StageEventTitle_1125,IDOL CLUB【1】,IDOL CLUB【1】,,
ST_Out_MD/StageEventTitle_1126,IDOL CLUB【2】,IDOL CLUB【2】,,
ST_Out_MD/StageEventTitle_1127,SINKING-CITY【1】,SINKING-CITY【1】,,
ST_Out_MD/StageEventTitle_1128,SINKING-CITY【2】,SINKING-CITY【2】,,
ST_Out_MD/StageEventTitle_1129,ごちサマ 祝賀会【1】,Gochisama Celebration【1】,Using a romanized translation for now.  There isn't a good English equivalent for the phrase gochisousama. -NG 10/24/2021,
ST_Out_MD/StageEventTitle_1130,ごちサマ 祝賀会【2】,Gochisama Celebration【2】,,
ST_Out_MD/StageEventTitle_1131,BEGINNER'S FES,BEGINNER'S FES,,
ST_Out_MD/StageEventTitle_1132,たいばんっ！！,,,
ST_Out_MD/StageEventTitle_1133,ハロー☆マッチ,Hello☆Mar.,,
ST_Out_MD/StageEventTitle_1134,金色舞踏祭,,,
ST_Out_MD/StageEventTitle_1135,TRIO DE FESTA！,TRIO DE FESTA！,,
ST_Out_MD/StageEventTitle_1136,シトラス・クラブ,Citrus Club,,
ST_Out_MD/StageEventTitle_1137,バズーカーフェス,Bazooka Fes,,
ST_Out_MD/StageEventTitle_1138,アイドルソングフェス,Idol Song Fes,,
ST_Out_MD/StageEventTitle_1139,ピンキーコロッセオ,Pinky Colosseum,,
ST_Out_MD/StageEventTitle_1140,フューチャーパーク,Future Park,,
ST_Out_MD/StageEventTitle_1141,サニーリゾートフェス,Sunny Resort Fes,,
ST_Out_MD/StageEventTitle_1142,SUPER４FES,SUPER 4 FES,,
ST_Out_MD/StageEventTitle_1143,トゥインクル・スマイル,Twinkle Smile,,
ST_Out_MD/StageEventTitle_1144,GET IT ON！,GET IT ON！,,
ST_Out_MD/StageEventTitle_1145,キス・オブ・マジック,Kiss of Magic,,
ST_Out_MD/StageEventTitle_1146,カワイイフェス,Kawaii Festival,,
ST_Out_MD/StageEventTitle_1147,クリアスカイパレード,Clear Sky Parade,,
ST_Out_MD/StageEventTitle_1148,TRIANGLE FESTA！,TRIANGLE FESTA！,,
ST_Out_MD/StageEventTitle_1149,VS×VS,VS×VS,,
ST_Out_MD/StageEventTitle_1150,ハーモ二―・フェス,Harmony Festival,,
ST_Out_MD/StageEventTitle_1151,Dragon Fes．,Dragon Fes.,,
ST_Out_MD/StageEventTitle_1152,シナモン・ティーパーティー,Cinnamon Tea Party,,
ST_Out_MD/StageEventTitle_1153,宴EXPO,Banquet EXPO,"Take your pick from ""party,"" ""banquet,"" or ""feast.""  Needs to be checked. -NG 10/22/2021",
ST_Out_MD/StageEventTitle_1154,フェアリー・カーニバル,Fairy Carnival,,
ST_Out_MD/StageEventTitle_1155,IDOL.exe,IDOL.exe,,
ST_Out_MD/StageEventTitle_1156,痺！　電磁祭！,Numb! Electromagnetic Festival!,Might need someone to check this.  -NG 10/22/2021,
ST_Out_MD/StageEventTitle_1157,TRICOLORE FESTA！,TRICOLORE FESTA！,,
ST_Out_MD/StageEventTitle_1158,HYPER４FES,HYPER 4 FES,,
ST_Out_MD/StageEventTitle_1159,レイスコール・フェス,Race Call Festival,,
ST_Out_MD/StageEventTitle_1160,VanillaSongs,Vanilla Songs,,
ST_Out_MD/StageEventTitle_1161,ハッピーコスモトリップ,Happy Cosmo Trip,,
ST_Out_MD/StageEventTitle_1162,エイリアンフェス,Alien Festival,,
ST_Out_MD/StageEventTitle_1163,バズーカーフェスNEXT,Bazooka Festival NEXT,,
ST_Out_MD/StageEventTitle_1164,CYBER DANCE HALL,CYBER DANCE HALL,,
ST_Out_MD/StageEventTitle_1165,OUTLAW IDOL,OUTLAW IDOL,,
ST_Out_MD/StageEventTitle_1166,ULTRA４FES,ULTRA 4 FES,,
ST_Out_MD/StageEventTitle_1167,シュワシュワ・アワー,Shuwa Shuwa Hour,,
ST_Out_MD/StageEventTitle_1168,メロウ・メロディー,Mellow Melody,,
ST_Out_MD/StageEventTitle_1169,QUEEN MAKER FES,QUEEN MAKER FES,,
ST_Out_MD/StageEventTitle_1170,DING-DONG-BELL,DING-DONG-BELL,,
ST_Out_MD/StageEventTitle_1171,アイドル決選投票所,,,
